Index,contributor,file_name,patient_id,model_id,tumor_id,case_id,sample_id,sample_type,experimental_strategy,gender,paired_end,capture_kit,capture_assembly,availability,public,access_level,created_datetime,data_category,data_format,data_type,platform,is_ffpe,file_size,passage,disease_type,comment,investigation,disease_detail
1576,WISTAR,wm3939-2n_R1.fastq.gz,WM3939,wm3939-2n,NA,NA,wm3939-2n,Tumor,WES,NA,1,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,2945810,Tumor,Unknown,NA,NA,Unknown
1577,WISTAR,wm3939-2n_R2.fastq.gz,WM3939,wm3939-2n,NA,NA,wm3939-2n,Tumor,WES,NA,2,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,3276626,Tumor,Unknown,NA,NA,Unknown
1578,WISTAR,wm3941n_R1.fastq.gz,WM3941,wm3941n,NA,NA,wm3941n,Tumor,WES,NA,1,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,4590402,Tumor,Unknown,NA,NA,Unknown
1579,WISTAR,wm3941n_R2.fastq.gz,WM3941,wm3941n,NA,NA,wm3941n,Tumor,WES,NA,2,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,4867594,Tumor,Unknown,NA,NA,Unknown
1580,WISTAR,wm3942n_R1.fastq.gz,WM3942,wm3942n,NA,NA,wm3942n,Tumor,WES,NA,1,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,3541258,Tumor,Unknown,NA,NA,Unknown
1581,WISTAR,wm3942n_R2.fastq.gz,WM3942,wm3942n,NA,NA,wm3942n,Tumor,WES,NA,2,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,4134530,Tumor,Unknown,NA,NA,Unknown
1582,WISTAR,wm3960n_R1.fastq.gz,WM3960,wm3960n,NA,NA,wm3960n,Tumor,WES,NA,1,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,5203490,Tumor,Unknown,NA,NA,Unknown
1583,WISTAR,wm3960n_R2.fastq.gz,WM3960,wm3960n,NA,NA,wm3960n,Tumor,WES,NA,2,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,5767538,Tumor,Unknown,NA,NA,Unknown
1584,WISTAR,wm3963-2n_R1.fastq.gz,WM3963,wm3963-2n,NA,NA,wm3963-2n,Tumor,WES,NA,1,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,4973474,Tumor,Unknown,NA,NA,Unknown
1585,WISTAR,wm3963-2n_R2.fastq.gz,WM3963,wm3963-2n,NA,NA,wm3963-2n,Tumor,WES,NA,2,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,5633594,Tumor,Unknown,NA,NA,Unknown
1586,WISTAR,wm3973n_R1.fastq.gz,WM3973,wm3973n,NA,NA,wm3973n,Tumor,WES,NA,1,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,3071250,Tumor,Unknown,NA,NA,Unknown
1587,WISTAR,wm3973n_R2.fastq.gz,WM3973,wm3973n,NA,NA,wm3973n,Tumor,WES,NA,2,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,3517850,Tumor,Unknown,NA,NA,Unknown
1588,WISTAR,wm3983n_R1.fastq.gz,WM3983,wm3983n,NA,NA,wm3983n,Tumor,WES,NA,1,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,1793930,Tumor,Unknown,NA,NA,Unknown
1589,WISTAR,wm3983n_R2.fastq.gz,WM3983,wm3983n,NA,NA,wm3983n,Tumor,WES,NA,2,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,2019298,Tumor,Unknown,NA,NA,Unknown
1590,WISTAR,wm3994n_R1.fastq.gz,WM3994,wm3994n,NA,NA,wm3994n,Tumor,WES,NA,1,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,4175042,Tumor,Unknown,NA,NA,Unknown
1591,WISTAR,wm3994n_R2.fastq.gz,WM3994,wm3994n,NA,NA,wm3994n,Tumor,WES,NA,2,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,4775186,Tumor,Unknown,NA,NA,Unknown
1592,WISTAR,wm4008n_R1.fastq.gz,WM4008,wm4008n,NA,NA,wm4008n,Tumor,WES,NA,1,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,3705250,Tumor,Unknown,NA,NA,Unknown
1593,WISTAR,wm4008n_R2.fastq.gz,WM4008,wm4008n,NA,NA,wm4008n,Tumor,WES,NA,2,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,3869650,Tumor,Unknown,NA,NA,Unknown
1594,WISTAR,wm4011n_R1.fastq.gz,WM4011,wm4011n,NA,NA,wm4011n,Tumor,WES,NA,1,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,3360458,Tumor,Unknown,NA,NA,Unknown
1595,WISTAR,wm4011n_R2.fastq.gz,WM4011,wm4011n,NA,NA,wm4011n,Tumor,WES,NA,2,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,4006954,Tumor,Unknown,NA,NA,Unknown
1596,WISTAR,wm4018n_R1.fastq.gz,WM4018,wm4018n,NA,NA,wm4018n,Tumor,WES,NA,1,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,4579930,Tumor,Unknown,NA,NA,Unknown
1597,WISTAR,wm4018n_R2.fastq.gz,WM4018,wm4018n,NA,NA,wm4018n,Tumor,WES,NA,2,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,4947746,Tumor,Unknown,NA,NA,Unknown
1598,WISTAR,wm4037n_R1.fastq.gz,WM4037,wm4037n,NA,NA,wm4037n,Tumor,WES,NA,1,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,5430826,Tumor,Unknown,NA,NA,Unknown
1599,WISTAR,wm4037n_R2.fastq.gz,WM4037,wm4037n,NA,NA,wm4037n,Tumor,WES,NA,2,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,6439602,Tumor,Unknown,NA,NA,Unknown
1600,WISTAR,wm4039n_R1.fastq.gz,WM4039,wm4039n,NA,NA,wm4039n,Tumor,WES,NA,1,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,4271898,Tumor,Unknown,NA,NA,Unknown
1601,WISTAR,wm4039n_R2.fastq.gz,WM4039,wm4039n,NA,NA,wm4039n,Tumor,WES,NA,2,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,5328074,Tumor,Unknown,NA,NA,Unknown
1602,WISTAR,wm4053n_R1.fastq.gz,WM4053,wm4053n,NA,NA,wm4053n,Tumor,WES,NA,1,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,3604138,Tumor,Unknown,NA,NA,Unknown
1603,WISTAR,wm4053n_R2.fastq.gz,WM4053,wm4053n,NA,NA,wm4053n,Tumor,WES,NA,2,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,4300762,Tumor,Unknown,NA,NA,Unknown
1604,WISTAR,wm4061n_R1.fastq.gz,WM4061,wm4061n,NA,NA,wm4061n,Tumor,WES,NA,1,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,4905946,Tumor,Unknown,NA,NA,Unknown
1605,WISTAR,wm4061n_R2.fastq.gz,WM4061,wm4061n,NA,NA,wm4061n,Tumor,WES,NA,2,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,6060850,Tumor,Unknown,NA,NA,Unknown
1606,WISTAR,wm4068n_R1.fastq.gz,WM4068,wm4068n,NA,NA,wm4068n,Tumor,WES,NA,1,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,3405146,Tumor,Unknown,NA,NA,Unknown
1607,WISTAR,wm4068n_R2.fastq.gz,WM4068,wm4068n,NA,NA,wm4068n,Tumor,WES,NA,2,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,4061018,Tumor,Unknown,NA,NA,Unknown
1608,WISTAR,wm4070n_R1.fastq.gz,WM4070,wm4070n,NA,NA,wm4070n,Tumor,WES,NA,1,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,5149626,Tumor,Unknown,NA,NA,Unknown
1609,WISTAR,wm4070n_R2.fastq.gz,WM4070,wm4070n,NA,NA,wm4070n,Tumor,WES,NA,2,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,6266530,Tumor,Unknown,NA,NA,Unknown
1610,WISTAR,wm4071n_R1.fastq.gz,WM4071,wm4071n,NA,NA,wm4071n,Tumor,WES,NA,1,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,6038330,Tumor,Unknown,NA,NA,Unknown
1611,WISTAR,wm4071n_R2.fastq.gz,WM4071,wm4071n,NA,NA,wm4071n,Tumor,WES,NA,2,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,7315042,Tumor,Unknown,NA,NA,Unknown
1612,WISTAR,wm4082n_R1.fastq.gz,WM4082,wm4082n,NA,NA,wm4082n,Tumor,WES,NA,1,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,4100858,Tumor,Unknown,NA,NA,Unknown
1613,WISTAR,wm4082n_R2.fastq.gz,WM4082,wm4082n,NA,NA,wm4082n,Tumor,WES,NA,2,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,4937274,Tumor,Unknown,NA,NA,Unknown
1614,WISTAR,wm4089n_R1.fastq.gz,WM4089,wm4089n,NA,NA,wm4089n,Tumor,WES,NA,1,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,2564138,Tumor,Unknown,NA,NA,Unknown
1615,WISTAR,wm4089n_R2.fastq.gz,WM4089,wm4089n,NA,NA,wm4089n,Tumor,WES,NA,2,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,2774362,Tumor,Unknown,NA,NA,Unknown
1616,WISTAR,wm4099n_R1.fastq.gz,WM4099,wm4099n,NA,NA,wm4099n,Tumor,WES,NA,1,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,5289202,Tumor,Unknown,NA,NA,Unknown
1617,WISTAR,wm4099n_R2.fastq.gz,WM4099,wm4099n,NA,NA,wm4099n,Tumor,WES,NA,2,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,5957978,Tumor,Unknown,NA,NA,Unknown
1618,WISTAR,wm4206n_R1.fastq.gz,WM4206,wm4206n,NA,NA,wm4206n,Tumor,WES,NA,1,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,4147930,Tumor,Unknown,NA,NA,Unknown
1619,WISTAR,wm4206n_R2.fastq.gz,WM4206,wm4206n,NA,NA,wm4206n,Tumor,WES,NA,2,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,4363666,Tumor,Unknown,NA,NA,Unknown
1620,WISTAR,wm4208n_R1.fastq.gz,WM4208,wm4208n,NA,NA,wm4208n,Tumor,WES,NA,1,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,5403834,Tumor,Unknown,NA,NA,Unknown
1621,WISTAR,wm4208n_R2.fastq.gz,WM4208,wm4208n,NA,NA,wm4208n,Tumor,WES,NA,2,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,6485162,Tumor,Unknown,NA,NA,Unknown
1622,WISTAR,wm4214n_R1.fastq.gz,WM4214,wm4214n,NA,NA,wm4214n,Tumor,WES,NA,1,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,3969706,Tumor,Unknown,NA,NA,Unknown
1623,WISTAR,wm4214n_R2.fastq.gz,WM4214,wm4214n,NA,NA,wm4214n,Tumor,WES,NA,2,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,4635666,Tumor,Unknown,NA,NA,Unknown
1624,WISTAR,wm4224n_R1.fastq.gz,WM4224,wm4224n,NA,NA,wm4224n,Tumor,WES,NA,1,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,3851154,Tumor,Unknown,NA,NA,Unknown
1625,WISTAR,wm4224n_R2.fastq.gz,WM4224,wm4224n,NA,NA,wm4224n,Tumor,WES,NA,2,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,4211978,Tumor,Unknown,NA,NA,Unknown
1626,WISTAR,wm4237n_R1.fastq.gz,WM4237,wm4237n,NA,NA,wm4237n,Tumor,WES,NA,1,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,5562394,Tumor,Unknown,NA,NA,Unknown
1627,WISTAR,wm4237n_R2.fastq.gz,WM4237,wm4237n,NA,NA,wm4237n,Tumor,WES,NA,2,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,6217794,Tumor,Unknown,NA,NA,Unknown
1628,WISTAR,wm4239n_R1.fastq.gz,WM4239,wm4239n,NA,NA,wm4239n,Tumor,WES,NA,1,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,5784842,Tumor,Unknown,NA,NA,Unknown
1629,WISTAR,wm4239n_R2.fastq.gz,WM4239,wm4239n,NA,NA,wm4239n,Tumor,WES,NA,2,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,6889866,Tumor,Unknown,NA,NA,Unknown
1630,WISTAR,wm4254n_R1.fastq.gz,WM4254,wm4254n,NA,NA,wm4254n,Tumor,WES,NA,1,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,4134442,Tumor,Unknown,NA,NA,Unknown
1631,WISTAR,wm4254n_R2.fastq.gz,WM4254,wm4254n,NA,NA,wm4254n,Tumor,WES,NA,2,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,4960690,Tumor,Unknown,NA,NA,Unknown
1632,WISTAR,wm4273n_R1.fastq.gz,WM4273,wm4273n,NA,NA,wm4273n,Tumor,WES,NA,1,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,3372474,Tumor,Unknown,NA,NA,Unknown
1633,WISTAR,wm4273n_R2.fastq.gz,WM4273,wm4273n,NA,NA,wm4273n,Tumor,WES,NA,2,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,4162042,Tumor,Unknown,NA,NA,Unknown
1634,WISTAR,wm4281n_R1.fastq.gz,WM4281,wm4281n,NA,NA,wm4281n,Tumor,WES,NA,1,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,3220522,Tumor,Unknown,NA,NA,Unknown
1635,WISTAR,wm4281n_R2.fastq.gz,WM4281,wm4281n,NA,NA,wm4281n,Tumor,WES,NA,2,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,3823594,Tumor,Unknown,NA,NA,Unknown
1636,WISTAR,wm4304n_R1.fastq.gz,WM4304,wm4304n,NA,NA,wm4304n,Tumor,WES,NA,1,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,3538874,Tumor,Unknown,NA,NA,Unknown
1637,WISTAR,wm4304n_R2.fastq.gz,WM4304,wm4304n,NA,NA,wm4304n,Tumor,WES,NA,2,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,4057546,Tumor,Unknown,NA,NA,Unknown
1638,WISTAR,wm4336n_R1.fastq.gz,WM4336,wm4336n,NA,NA,wm4336n,Tumor,WES,NA,1,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,3645242,Tumor,Unknown,NA,NA,Unknown
1639,WISTAR,wm4336n_R2.fastq.gz,WM4336,wm4336n,NA,NA,wm4336n,Tumor,WES,NA,2,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,3977234,Tumor,Unknown,NA,NA,Unknown
1640,WISTAR,wm4361n_R1.fastq.gz,WM4361,wm4361n,NA,NA,wm4361n,Tumor,WES,NA,1,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,1147802,Tumor,Unknown,NA,NA,Unknown
1641,WISTAR,wm4361n_R2.fastq.gz,WM4361,wm4361n,NA,NA,wm4361n,Tumor,WES,NA,2,Nextera DNA Exome FC-144-1004,NA,PDXNet,No,Open Access,NA,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,1295034,Tumor,Unknown,NA,NA,Unknown
1642,WISTAR,1-AM-0245_S1_R1.fastq.gz,NA,AM0245,NA,NA,AM0245,PDX,WES,NA,1,Nextera DNA Exome,NA,PDXNet,No,Open Access,7272018,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,6576631217,NA,Unknown,NA,NA,Unknown
1643,WISTAR,1-AM-0245_S1_R2.fastq.gz,NA,AM0245,NA,NA,AM0245,PDX,WES,NA,2,Nextera DNA Exome,NA,PDXNet,No,Open Access,7272018,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,6604368891,NA,Unknown,NA,NA,Unknown
1644,WISTAR,2-CK-2021_S2_R1.fastq.gz,NA,CK2021,NA,NA,CK2021,PDX,WES,NA,1,Nextera DNA Exome,NA,PDXNet,No,Open Access,7272018,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,5896023384,NA,Unknown,NA,NA,Unknown
1645,WISTAR,2-CK-2021_S2_R2.fastq.gz,NA,CK2021,NA,NA,CK2021,PDX,WES,NA,2,Nextera DNA Exome,NA,PDXNet,No,Open Access,7272018,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,5968313484,NA,Unknown,NA,NA,Unknown
1646,WISTAR,3-CK-0643_S3_R1.fastq.gz,NA,CK0643,NA,NA,CK0643,PDX,WES,NA,1,Nextera DNA Exome,NA,PDXNet,No,Open Access,7272018,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,12696484380,NA,Unknown,NA,NA,Unknown
1647,WISTAR,3-CK-0643_S3_R2.fastq.gz,NA,CK0643,NA,NA,CK0643,PDX,WES,NA,2,Nextera DNA Exome,NA,PDXNet,No,Open Access,7272018,Raw Sequencing Data,fastq.gz,Raw Reads,Illumina,FALSE,12831443167,NA,Unknown,NA,NA,Unknown
1648,WISTAR,1-AM0245_S1_1.fastq,NA,AM0245,NA,NA,AM0245,PDX,RNA-Seq,NA,1,Lexogen mRNA,NA,PDXNet,No,Open Access,7062018,Raw Sequencing Data,fastq,Raw Reads,Illumina,FALSE,10954394853,NA,Unknown,NA,NA,Unknown
1649,WISTAR,1-AM0245_S1_2.fastq,NA,AM0245,NA,NA,AM0245,PDX,RNA-Seq,NA,2,Lexogen mRNA,NA,PDXNet,No,Open Access,7062018,Raw Sequencing Data,fastq,Raw Reads,Illumina,FALSE,10954834357,NA,Unknown,NA,NA,Unknown
1650,WISTAR,2-CK2021_S2_1.fastq,NA,CK2021,NA,NA,CK2021,PDX,RNA-Seq,NA,1,Lexogen mRNA,NA,PDXNet,No,Open Access,7062018,Raw Sequencing Data,fastq,Raw Reads,Illumina,FALSE,11295504826,NA,Unknown,NA,NA,Unknown
1651,WISTAR,2-CK2021_S2_2.fastq,NA,CK2021,NA,NA,CK2021,PDX,RNA-Seq,NA,2,Lexogen mRNA,NA,PDXNet,No,Open Access,7062018,Raw Sequencing Data,fastq,Raw Reads,Illumina,FALSE,11295091028,NA,Unknown,NA,NA,Unknown
1652,WISTAR,3-CK0643_S3_1.fastq,NA,CK0643,NA,NA,CK0643,PDX,RNA-Seq,NA,1,Lexogen mRNA,NA,PDXNet,No,Open Access,7062018,Raw Sequencing Data,fastq,Raw Reads,Illumina,FALSE,10832783162,NA,Unknown,NA,NA,Unknown
